"short_name","website","asn","peering_policy","ipv4_address","ipv6_address","mac_addresses","site_name","port_ref","port_type_desc","port_speed","service_type","multicast","network","membership_type"
"Nexusguard Limted","http://www.nexusguard.com/","45474","Selective","195.66.226.110","2001:7f8:4::b1a2:1","88e0.f3b8.d7c3","Telehouse North","edge2-thn xe-9/3/1","10G","10000","Regular","No","London Juniper","full"
"NFON AG","http://www.nfon.com","8878","Selective","195.66.227.76","2001:7f8:4::22ae:1","8071.1ff0.9fc3","Telehouse North","edge5-thn VLAN: 605","ConneXions","500","ConneXions","No","London Juniper","full"
"NFOrce Entertainment BV","http://www.nforce.nl","43350","Open","195.66.226.154","","cc4e.240c.f200","Telecity Harbour exchange 8 - 9","edge2-tch xe-4/0/0","10G","10000","Regular","No","London Juniper","full"
"NFOrce Entertainment BV","http://www.nforce.nl","43350","Open","195.66.226.121","2001:7f8:4::a956:1","cc4e.2418.6f00","Telecity Harbour exchange 8 - 9","edge1-tch xe-7/0/5","10G","10000","Regular","No","London Juniper","full"
"Nigsun Telecom","http://www.nigsun.net","38808","Selective","195.66.227.33","2001:7f8:4::9798:1","f07f.06bc.f483, e8b7.48ab.bc81","Telehouse North","edge1-thn ge-7/1/9","1000","1000","Regular","No","London Juniper","full"
"Nigsun Telecom","http://www.nigsun.net","38808","Selective","195.66.239.33","2001:7f8:4:1::9798:1","e8b7.48ab.bc82","Telehouse North","switch31 0/44","1000","1000","Regular","No","London Extreme","full"
"Node4 Ltd","http://www.node4.co.uk","31727","Open","195.66.224.135","2001:7f8:4::7bef:1","2c21.31a9.a74b","Telehouse North","edge2-thn xe-2/3/0","10G","10000","Regular","No","London Juniper","full"
"Node4 Ltd","http://www.node4.co.uk","31727","Open","195.66.244.34","2001:7f8:4:2::7bef:1","5c5e.ab01.37c2","Telecity Manchester 1 (Williams House)","edge3-tcw.man1 0/39","1000","1000","Regular","No","IXManchester","full"
"Nominet UK","http://www.nominet.org.uk/","8683","Selective","195.66.236.61","","0024.c4c0.d300","Telecity London 10 (Powergate)","switch44 5","1000","1000","Regular","No","London Extreme","full"
"Nominet UK","http://www.nominet.org.uk/","43519","Open","195.66.244.67","2001:7f8:4:2::a9ff:1","8c60.4f3b.a5c1","Telecity Manchester 1 (Williams House)","edge3-tcw.man1 0/23","1000","1000","Regular","No","IXManchester","full"
"Nominet UK","http://www.nominet.org.uk/","8683","Selective","195.66.224.61","","ac4b.c895.b33b","Equinix LD4/LD5 (Slough)","edge1-eq4 ge-5/0/8","1000","1000","Regular","No","London Juniper","full"
"Nominet UK","http://www.nominet.org.uk/","43519","Open","206.55.196.18","2001:504:31::a9ff:1","0c86.1060.dbea","DFT Ashburn, VA","edge1-dft.nva1 ge-0/3/1","1000","1000","Regular","No","LINX NoVA","full"
"Nominum","http://www.nominum.com/SKYE/","49249","Selective","195.66.225.124","2001:7f8:4::c061:1","0024.142b.7340","Equinix LD4/LD5 (Slough)","edge1-eq4 ge-5/3/1","1000","1000","Regular","No","London Juniper","full"
"Nominum","http://www.nominum.com/SKYE/","49249","Selective","195.66.237.124","2001:7f8:4:1::c061:1","0024.144b.7780","Equinix LD4/LD5 (Slough)","switch51 5","1000","1000","Regular","No","London Extreme","full"
"NORDUnet A/S","http://www.nordu.net","2603","Selective","195.66.225.24","2001:7f8:4::a2b:1","b0a8.6efa.9fc2","Telecity Harbour exchange 8 - 9","edge1-tch xe-7/0/3","10G","10000","Regular","No","London Juniper","full"
"NORDUnet A/S","http://www.nordu.net","2603","Selective","195.66.225.24","2001:7f8:4::a2b:1","b0a8.6efa.9fc2","Telecity Harbour exchange 8 - 9","edge1-tch xe-7/1/1","10G","10000","Regular","No","London Juniper","full"
"noris network AG","http://www.noris.net","12337","Selective","195.66.225.39","2001:7f8:4::3031:1","a8d0.e558.2a90","Telehouse East","edge1-the ge-8/1/3","1000","1000","Regular","No","London Juniper","full"
"North West Electronics","http://www.nwewn.com/","43599","Open","195.66.225.68","2001:7f8:4::aa4f:1","0009.0faa.ecaa","Telehouse North","edge1-thn ge-9/0/9","1000T","500","Fractional","No","London Juniper","full"
"Novosco Limited","http://www.novosco.com","8789","Open","195.66.224.117","","f01c.2dcc.0802","Telehouse North","edge1-thn ge-7/3/1","1000","1000","Regular","No","London Juniper","full"
"Novosco Limited","http://www.novosco.com","8789","Open","195.66.236.117","","f01c.2dcc.0803","Telehouse North","switch33 33","1000","1000","Regular","No","London Extreme","full"
"NSFOCUS, Inc.","http://www.nsfocus.com","8757","Open","195.66.225.49","2001:7f8:4::2235:1","001c.73d6.16c7","Telecity Harbour exchange 8 - 9","edge4-tch et-7/1/0","100G","100000","Regular","No","London Juniper","full"
"NTA Ltd","","41379","No data","195.66.227.32","","c89c.1d4d.6610","Telehouse North","edge4-thn ge-7/2/0","1000","1000","Regular","No","London Juniper","full"
"NTA Ltd","","41379","No data","195.66.239.32","","c89c.1d4d.6611","Telehouse North","switch31 0/42","1000","1000","Regular","No","London Extreme","full"
"NTT Communications Global IP Network","http://www.ntt.eu","2914","Restrictive","195.66.224.138","2001:7f8:4::b62:1","224e.7110.005b","Telehouse West","edge4-thw et-5/3/0","100G","100000","Regular","No","London Juniper","full"
"Nuco Technologies Ltd","http://www.host-it.co.uk","33854","Open","195.66.226.22","2001:7f8:4::843e:1","00b0.8e94.a41b","Equinix LD4/LD5 (Slough)","edge1-eq4 ge-5/0/7","1000","1000","Regular","No","London Juniper","full"
"Nuco Technologies Ltd","http://www.host-it.co.uk","45014","Open","195.66.237.55","2001:7f8:4:1::afd6:1","0013.5f21.2500","Equinix LD4/LD5 (Slough)","switch51 8","1000","1000","Regular","No","London Extreme","full"
"Nuco Technologies Ltd","http://www.host-it.co.uk","45014","Open","195.66.225.55","2001:7f8:4::afd6:1","6400.f1ee.2100","Telehouse North","edge2-thn xe-2/0/0","10G","10000","Regular","No","London Juniper","full"
"O2 Broadband","http://www.bethere.co.uk","35228","Selective","195.66.225.189","","0ca4.028e.6596","Telehouse West","edge1-thw xe-9/0/2","10G","10000","Regular","No","London Juniper","full"
"O2 Broadband","http://www.bethere.co.uk","35228","Selective","195.66.225.189","","0ca4.028e.6596","Telehouse West","edge1-thw xe-9/1/0","10G","10000","Regular","No","London Juniper","full"
"O2 Broadband","http://www.bethere.co.uk","35228","Selective","195.66.225.189","","0ca4.028e.6596","Telehouse West","edge1-thw xe-9/1/1","10G","10000","Regular","No","London Juniper","full"
"O2 Broadband","http://www.bethere.co.uk","35228","Selective","195.66.225.189","","0ca4.028e.6596","Telehouse West","edge1-thw xe-9/1/2","10G","10000","Regular","No","London Juniper","full"
"O2 Broadband","http://www.bethere.co.uk","35228","Selective","195.66.225.189","","0ca4.028e.6596","Telehouse West","edge1-thw xe-9/2/0","10G","10000","Regular","No","London Juniper","full"
"O2 Broadband","http://www.bethere.co.uk","35228","Selective","195.66.236.232","","0025.ba57.8d66","Digital Realty Sovereign House","switch67 2/14","10G","10000","Regular","No","London Extreme","full"
"O2 Broadband","http://www.bethere.co.uk","35228","Selective","195.66.237.189","","0ca4.028d.5197","Telehouse West","switch47 17","10G","10000","Regular","No","London Extreme","full"
"O2 Broadband","http://www.bethere.co.uk","35228","Selective","195.66.224.232","","0025.ba5a.f965","Digital Realty Sovereign House","edge2-rbs xe-5/0/1","10G","10000","Regular","No","London Juniper","full"
"O2 Broadband","http://www.bethere.co.uk","35228","Selective","195.66.236.232","","0025.ba57.8d66","Digital Realty Sovereign House","switch67 2/3","10G","10000","Regular","No","London Extreme","full"
"O2 Broadband","http://www.bethere.co.uk","35228","Selective","195.66.224.232","","0025.ba5a.f965","Digital Realty Sovereign House","edge2-rbs xe-5/1/2","10G","10000","Regular","No","London Juniper","full"
"O2 Broadband","http://www.bethere.co.uk","35228","Selective","195.66.236.232","","0025.ba57.8d66","Digital Realty Sovereign House","switch67 2/4","10G","10000","Regular","No","London Extreme","full"
"O2 Broadband","http://www.bethere.co.uk","35228","Selective","195.66.224.232","","0025.ba5a.f965","Digital Realty Sovereign House","edge2-rbs xe-5/2/0","10G","10000","Regular","No","London Juniper","full"
"O2 Broadband","http://www.bethere.co.uk","35228","Selective","195.66.224.232","","0025.ba5a.f965","Digital Realty Sovereign House","edge2-rbs xe-5/2/1","10G","10000","Regular","No","London Juniper","full"
"O2 Broadband","http://www.bethere.co.uk","35228","Selective","195.66.224.232","","0025.ba5a.f965","Digital Realty Sovereign House","edge2-rbs xe-5/2/2","10G","10000","Regular","No","London Juniper","full"
"O2 Broadband","http://www.bethere.co.uk","35228","Selective","195.66.237.189","","0ca4.028d.5197","Telehouse West","switch47 21","10G","10000","Regular","No","London Extreme","full"
"O2 Broadband","http://www.bethere.co.uk","35228","Selective","195.66.237.189","","0ca4.028d.5197","Telehouse West","switch47 22","10G","10000","Regular","No","London Extreme","full"
"O2Wifi","http://www.o2.com","56460","Open","195.66.225.48","","0881.f487.4bf3","Telehouse North","edge4-thn xe-9/0/0","10G","10000","Regular","No","London Juniper","full"
"O2Wifi","http://www.o2.com","56460","Open","195.66.244.96","","a8d0.e552.7c03","Telecity Manchester 3 (Joule House)","edge1-tcj.man1 0/37","10G","10000","Regular","No","IXManchester","full"
"O2Wifi","http://www.o2.com","56460","Open","195.66.237.48","","0881.f487.4cb1","Telehouse North","switch33 6","1000","1000","Regular","No","London Extreme","full"
"O2Wifi","http://www.o2.com","56460","Open","195.66.237.48","","0881.f487.4cb1","Telehouse North","switch33 13","1000","1000","Regular","No","London Extreme","full"
"Oakford Internet Services","http://www.oakfordis.com","206999","Selective","195.66.227.77","2001:7f8:4::3:2897:1","2c5a.0f3e.6286","Telehouse East","edge2-the ge-7/0/7","1000","1000","Regular","No","London Juniper","full"
"Oath (EMEA) Limited","https://www.oath.com/","10310","Selective","195.66.224.115","2001:7f8:4::2846:2","307c.5e90.83c9","Telehouse West","edge4-thw et-4/3/0","100G","100000","Regular","No","London Juniper","full"
"Oath (EMEA) Limited","https://www.oath.com/","10310","Selective","206.55.196.41","2001:504:31::2846:2","327c.5ee3.3921","CoreSite Reston, VA","edge1-cor.nva1 xe-11/0/0","10G","10000","Regular","No","LINX NoVA","full"
"Oath (EMEA) Limited","https://www.oath.com/","10310","Selective","195.66.224.129","2001:7f8:4::2846:1","5c45.277c.9b08","Telehouse West","edge5-thw et-9/1/5","100G","100000","Regular","No","London Juniper","full"
"Oath (EMEA) Limited","https://www.oath.com/","10310","Selective","195.66.224.129","2001:7f8:4::2846:1","5c45.277c.9b08","Telehouse West","edge5-thw et-2/0/5","100G","100000","Regular","No","London Juniper","full"
"Oath (EMEA) Limited","https://www.oath.com/","10310","Selective","206.55.196.40","2001:504:31::2846:1","5e45.2777.5725","CoreSite Reston, VA","edge1-cor.nva1 xe-0/1/0","10G","10000","Regular","No","LINX NoVA","full"
"Oath (EMEA) Limited","https://www.oath.com/","10310","Selective","195.66.224.115","2001:7f8:4::2846:2","307c.5e90.83c9","Telehouse West","edge4-thw et-7/3/0","100G","100000","Regular","No","London Juniper","full"
"Object Matrix Limited","http://www.object-matrix.com/","200856","No data","195.66.228.27","2001:7f8:4:4::3:1098:1","288a.1c79.b0b9","BT Stadium House (Cardiff)","edge2-bts.car1 VLAN: 59","ConneXions","100","ConneXions","No","IXCardiff","full"
"OCSL Managed Services Ltd","https://www.ocsl.co.uk/","49318","No data","195.66.239.69","2001:7f8:4:1::c0a6:1","8c60.4fcb.1442","Digital Realty Sovereign House","switch26 15","1000","1000","Regular","No","London Extreme","full"
"OCSL Managed Services Ltd","https://www.ocsl.co.uk/","49318","No data","195.66.227.69","2001:7f8:4::c0a6:1","8c60.4fcb.1442","Digital Realty Sovereign House","edge1-rbs ge-7/3/0","1000","1000","Regular","No","London Juniper","full"
"Oman Telecommunications Company","http://www.omantel.om/wholesale","8529","Selective","195.66.227.92","2001:7f8:4::2151:1","30b6.4fdb.0ac1","Telecity Harbour exchange 8 - 9","edge2-tch xe-4/2/1","10G","10000","Regular","No","London Juniper","full"
"Omnix Group AD","http://www.om-nix.net","No IP (Reseller Port)","No data","","","","Telehouse North","edge3-thn xe-3/2/2","10G","10000","Reseller","No","London Juniper","full,<a href="/join/connexions/index.html">ConneXions</a>"
"Omnix Group AD","http://www.om-nix.net","47872","Selective","195.66.226.185","2001:7f8:4::bb00:1","0023.9c50.ffc4","Telehouse North","edge3-thn VLAN: 800","ConneXions","1000","ConneXions","No","London Juniper","full,<a href="/join/connexions/index.html">ConneXions</a>"
"Omnix Group AD","http://www.om-nix.net","No IP (Reseller Port)","No data","","","","Telehouse North","edge3-thn xe-4/3/0","10G","10000","Reseller","No","London Juniper","full,<a href="/join/connexions/index.html">ConneXions</a>"
"On Screen Productions Ltd","http://www.onscreenproductions.com/","201217","No data","195.66.228.15","2001:7f8:4:4::3:1201:1","288a.1c74.3ab9","BT Stadium House (Cardiff)","edge2-bts.car1 VLAN: 54","ConneXions","1000","ConneXions","No","IXCardiff","full"
"One.com AS","http://www.one.com/en/","51468","Open","195.66.226.233","2001:7f8:4::c90c:1","84c1.c179.17f0","Interxion LON2","edge1-in2 xe-8/3/3","10G","10000","Regular","No","London Juniper","full"
"One.com AS","http://www.one.com/en/","51468","Open","206.55.196.1","2001:504:31::c90c:1","dc38.e1cc.a9f0","DFT Ashburn, VA","edge1-dft.nva1 xe-10/0/0","10G","10000","Regular","No","LINX NoVA","full"
"One.com AS","http://www.one.com/en/","51468","Open","195.66.226.233","2001:7f8:4::c90c:1","84c1.c179.17f0","Interxion LON2","edge1-in2 xe-3/0/2","10G","10000","Regular","No","London Juniper","full"
"Onecom Global Communications","http://www.onecom.global","51185","Selective","195.66.227.90","2001:7f8:4::c7f1:1","70e4.2219.f75d","Telehouse North","edge2-thn ge-7/0/2","1000","1000","Regular","No","London Juniper","full"
"Online50 Limited","http://www.online50.net/","35399","Open","195.66.224.248","","0014.5ebd.c305, 0014.5ebd.c304","Telehouse West","edge1-thw ge-8/1/7","1000","1000","Regular","No","London Juniper","full"
"Onyx Internet","http://www.onyx.net/","6067","Open","195.66.246.3","2001:7f8:4:3::17b3:1","44e4.d989.541b","Pulsant South Gyle (Edinburgh)","edge1-pue.sco1 27","1000","1000","Regular","No","IXScotland","full"
"Onyx Internet","http://www.onyx.net/","6067","Open","195.66.224.35","2001:7f8:4::17b3:1","70e4.226b.cd7b","Telehouse North","edge4-thn xe-4/3/3","10G","10000","Regular","No","London Juniper","full"
"Onyx Internet","http://www.onyx.net/","6067","Open","195.66.236.35","2001:7f8:4:1::17b3:1","70e4.2270.c662","Telehouse North","switch65 2/13","10G","10000","Regular","No","London Extreme","full"
"Ooredoo QSC","http://www.ooredoo.qa/en/home","8781","Restrictive","195.66.224.188","2001:7f8:4::224d:1","e0ac.f113.1bfb","Telehouse North","edge4-thn xe-2/0/0","10G","10000","Regular","No","London Juniper","full"
"Ooredoo QSC","http://www.ooredoo.qa/en/home","8781","Restrictive","195.66.224.188","2001:7f8:4::224d:1","e0ac.f113.1bfb","Telehouse North","edge4-thn xe-2/1/1","10G","10000","Regular","No","London Juniper","full"
"Oosha Limited","http://www.oosha.co.uk","44981","Selective","195.66.226.150","2001:7f8:4::afb5:1","0017.df0c.2c00","Interxion LON2","edge1-in2 ge-4/1/4","1000","1000","Regular","No","London Juniper","full"
"Opal Telecom","http://www.opaltelecom.co.uk/","13285","Open","195.66.244.43","2001:7f8:4:2::33e5:1","84b5.9c6b.afc9","Telecity Manchester 1 (Williams House)","edge1-tcw.man1 0/38","10G","10000","Regular","No","IXManchester","full"
"Opal Telecom","http://www.opaltelecom.co.uk/","13285","Open","195.66.236.136","2001:7f8:4:1::33e5:1","84b5.9c6c.17c1","Digital Realty Sovereign House","switch67 2/17","10G","10000","Regular","No","London Extreme","full"
"Opal Telecom","http://www.opaltelecom.co.uk/","13285","Open","195.66.236.136","2001:7f8:4:1::33e5:1","84b5.9c6c.17c1","Digital Realty Sovereign House","switch67 2/18","10G","10000","Regular","No","London Extreme","full"
"Opal Telecom","http://www.opaltelecom.co.uk/","13285","Open","195.66.236.136","2001:7f8:4:1::33e5:1","84b5.9c6c.17c1","Digital Realty Sovereign House","switch67 2/19","10G","10000","Regular","No","London Extreme","full"
"Opal Telecom","http://www.opaltelecom.co.uk/","13285","Open","195.66.225.17","2001:7f8:4::33e5:2","f6cc.554b.1031","Telecity Harbour exchange 8 - 9","edge2-tch et-5/1/0","100G","100000","Regular","No","London Juniper","full"
"Opal Telecom","http://www.opaltelecom.co.uk/","13285","Open","195.66.225.17","2001:7f8:4::33e5:2","f6cc.554b.1031","Telecity Harbour exchange 8 - 9","edge2-tch et-3/1/0","100G","100000","Regular","No","London Juniper","full"
"Opal Telecom","http://www.opaltelecom.co.uk/","13285","Open","195.66.224.136","2001:7f8:4::33e5:1","f6cc.5549.b88f","Telehouse West","edge5-thw et-4/1/5","100G","100000","Regular","No","London Juniper","full"
"Opal Telecom","http://www.opaltelecom.co.uk/","13285","Open","195.66.244.43","2001:7f8:4:2::33e5:1","84b5.9c6b.afc9","Telecity Manchester 1 (Williams House)","edge1-tcw.man1 0/12","10G","10000","Regular","No","IXManchester","full"
"Opal Telecom","http://www.opaltelecom.co.uk/","13285","Open","195.66.224.136","2001:7f8:4::33e5:1","f6cc.5549.b88f","Telehouse West","edge5-thw et-8/0/5","100G","100000","Regular","No","London Juniper","full"
"Opal Telecom","http://www.opaltelecom.co.uk/","13285","Open","195.66.244.43","2001:7f8:4:2::33e5:1","84b5.9c6b.afc9","Telecity Manchester 1 (Williams House)","edge1-tcw.man1 0/39","10G","10000","Regular","No","IXManchester","full"
